NavB_up.ES	MemB_up.ES	CD8T_up.ES	CD4T_up.ES	NKcell_up.ES	Monocyte_up.ES	NavB_dn.ES	MemB_dn.ES	CD8T_dn.ES	CD4T_dn.ES	NKcell_dn.ES	Monocyte_dn.ES	NavB_up.pval	MemB_up.pval	CD8T_up.pval	CD4T_up.pval	NKcell_up.pval	Monocyte_up.pval	NavB_dn.pval	MemB_dn.pval	CD8T_dn.pval	CD4T_dn.pval	NKcell_dn.pval	Monocyte_dn.pval
THCA__TCGA-EM-A3SU	4.23841004118058	5.32838333309207	2.55838897197788	5.36673583684927	3.1534308246535	2.24185106486317	-7.15649703272284	-4.32657948594148	-6.36252112511653	2.6579685252785	-3.00094846891913	3.63750859767776	0	0	0	0	0	0	0	0	0	0	0	0
THCA__TCGA-J8-A3O2	2.16348073791907	2.43060073025572	0.714206557071627	-2.37886534810517	-3.23571625591107	-12.2198604046675	-7.7128767396039	-7.29958935221816	-7.61220373760354	-3.38369392509043	-5.0557727747475	1.84106437430501	0	0	0	0	0	0	0	0	0	0	0	0
THCA__TCGA-J8-A3YH	1.7631741746033	1.82053230262109	0.742569154607623	-1.96710278651437	-2.63431136739835	-12.4270836193556	-8.56241492412518	-7.79833117663428	-8.29785702577578	1.39094814646391	-6.15769952742182	2.63508213751063	0	0	0	0	0	0	0	0	0	0	0	0
THCA__TCGA-J8-A4HW	3.23464031866515	4.06193548745164	1.85928919804876	4.49288234713142	1.34384452109671	-12.4172865069604	-8.32926384435661	-5.56297516792029	-7.87219537923019	1.52438621215087	-4.62577277683841	3.95050428675221	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3G-AB0O	2.73641385963464	2.34514345526419	3.06601601622483	9.33494224028291	1.96162698371545	-11.933937117831	3.47000334705679	3.10110822521861	4.19051117822082	-9.29981619446265	1.93536494090877	6.96125978746031	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3G-AB0Q	0.938990546897736	-4.21921493658877	1.52104358824063	-2.63881197467543	1.7846165692913	-12.4229446316091	-8.24268591908342	-3.6764789188504	-8.34244354503526	1.76250768923998	-4.69479295336339	3.02810789163941	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3G-AB0T	2.64004708348533	2.37100304822911	2.92051049571406	6.7424616133276	2.72321962107255	-8.66780181556992	2.51546129992237	1.90398340761803	-3.92446568103281	-5.74289364227286	-1.33510310386593	5.62840808483922	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3G-AB14	1.19697484234581	-3.12964290946758	2.03400812172469	4.62411327177181	1.35633304231919	-13.3738828919653	2.67333817977311	1.23056278868439	-6.47949477073284	-5.34964427948083	-3.6539402407499	4.10619447255793	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3G-AB19	1.9277563163686	2.16631451475068	2.83828663437802	6.01954402047794	3.24102371697079	-8.97775776726372	-6.47524133594607	-3.99292997925109	-7.25288965898106	1.06445970687531	-3.31918465630446	4.48979165537685	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3Q-A9WF	2.5845942693315	2.13543977671521	3.27312032492017	9.16046114059141	2.59246315700655	-5.68966925651096	3.83132976039906	3.76012011660618	3.17928709596879	-7.66588225856757	2.04263038073626	7.04203879035515	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3S-A8YW	1.25310896724618	1.60579782882653	-1.71751606809125	-1.90256013312848	-4.52383775892535	-8.00746167429228	-7.50867332336102	-3.23772097097334	-5.61102040378083	-5.45088669442276	-2.47504652686488	-2.6014452827292	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3S-AAYX	1.5870059350373	1.54015797885872	3.16358003989768	9.01467729020519	2.08348988015379	-18.04787834002	3.83003910767168	3.04838240304403	4.57319935764469	-10.4147915005226	2.20795784675724	6.7999457394762	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-3T-AA9L	2.48048964465057	2.00713141559249	3.08541888966482	8.34512032715937	2.14708279537852	-15.0588030813025	2.59240308558862	2.63757120551246	-3.57255107071348	-8.21262218281487	1.32340827977275	6.60219254585379	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QI	2.06564867396644	1.1860943630198	2.81857650670419	7.82647070271385	1.78350011886322	-16.0329522928058	2.38662487289165	2.58759074700853	-2.93719597233141	-9.32414104819362	-1.76295591364425	6.57725290109205	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QJ	1.74190483245981	-2.46766551828511	2.3182255349169	5.91167454262903	1.33342217864483	-15.6410479889913	2.19650941787639	2.50056208075487	-4.37250029449484	-7.10820212224159	-2.45979106749337	5.36632463456222	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QL	1.46755415773972	1.23972883206231	2.87040058399467	5.37278650079891	2.63164701645291	-11.9426540094412	2.37069240349652	2.33090891505279	-6.47685328815593	1.05268782996454	-3.33203403425596	5.79331712801185	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QM	1.58713573737963	-3.67732878928053	2.75872237970382	6.05356619621237	2.63813194874879	-12.7283664132312	3.7117323285838	2.34518347275154	-6.59473284716441	1.37132830022384	-2.92742450940951	5.95680087234693	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QN	-2.87082902384249	-4.45777936409399	-2.94229364436756	-3.17165596157097	-4.6254862689232	-15.0019302569615	-9.27970211881113	-5.76720688540896	-7.44787975615943	-6.8648448639568	-5.73503464636441	-3.02221596133469	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QR	2.26688040022422	1.66473834548109	2.71895006442066	5.39545635909205	2.16045104586182	-15.5732291051302	-2.9460393741208	1.08741728124157	-6.63351644966622	-4.87346220548018	-2.85552396522069	5.70370006992416	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QS	1.94958200081606	1.45763260476358	2.34477613549063	6.24583542668413	1.02651992209841	-13.3361001474163	2.83435092546716	2.25059082420003	-4.4197398939098	-7.1347613050453	-3.08791620992189	5.67307626769102	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QT	1.5802887077022	1.51354303100726	3.03284936895788	8.62876401763389	1.97650602043765	-18.6265862940433	3.88365292258621	3.09756424592429	4.21171084290878	-10.5657728106546	-2.33350426574533	6.63465663822328	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QU	0.926974438243386	-3.14703087266454	2.30053644733061	6.21072052979885	1.18603299622963	-22.2491687197902	2.05866932979333	2.26256420013805	-3.90830506478811	-6.63791615531285	-2.26573607997984	6.30925060757274	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QW	0.918193364925674	-3.12112591490342	2.23143393799614	5.80985219865144	1.15141416640992	-17.4118451825655	1.13696181491776	1.63538023436567	-3.95811704626076	-4.64217779917711	-1.92778458665977	5.44730386793464	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4V-A9QX	0.995101887435998	-2.73040859021025	2.759549827029	7.33109244944441	1.82490379022141	-18.6224738860512	3.13043128716818	2.95306593311369	3.55567570587495	-6.92570986233142	-2.01241407280219	6.53836371215138	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4X-A9F9	2.6755391799194	2.54036899960367	2.70053662792631	7.32856114704434	1.91505487694426	-9.8927879177603	2.01774419273743	2.25829533575346	-3.00314858867266	-7.20624458610058	-1.41495832102371	5.86717026134825	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4X-A9FA	1.0376714174442	-3.43350378748386	1.98077663772519	2.93233700967173	1.91810902059961	-12.8275078753282	-6.5930030726895	-2.88568597219733	-8.48026805578263	1.06621539625021	-3.98127629601456	3.96441658217434	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4X-A9FB	3.03458426262099	3.20705159851143	3.00386616524891	8.96633739810475	1.59391217856203	-10.7849977658659	3.78672815100579	2.98675957964192	4.08593294007644	-8.62071706671992	2.28732656957772	6.7888980406586	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4X-A9FC	1.10827494555707	1.12618901676442	2.78144196434693	7.82997349653577	1.62894238567761	-18.3051384366024	3.62148270634494	3.1778892453698	4.00952363117239	-8.62335036817974	1.93027922542509	6.66838779482201	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-4X-A9FD	2.56690886557675	1.94781990858737	2.14612598810385	5.93441615973847	1.40717982879339	-14.9168396275475	3.24067359231944	1.30835526994307	-5.7006423461391	-8.35586841833829	-2.71797997254836	4.71127623968065	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-5G-A9ZZ	4.73527855423407	6.09948380803833	2.45073483261877	6.60473568607543	2.34954634661885	1.24333247055396	-4.47510834084278	1.36689659891573	4.18060736948918	-4.29681964402869	2.75402022147916	3.98846838796567	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-5K-AAAP	0.797350340039385	-3.19650289697525	1.98192028787085	4.51459742728371	1.02504964644649	-16.9773842007941	-3.9680491044487	1.25542825321759	-6.53517034817739	-5.03908270250005	-3.56196753769541	4.72730405176343	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-5U-AB0D	1.62217283545094	1.4724175733718	1.16555249005852	-1.20618089413157	1.08707651819089	-7.16694828607075	-7.49080789820355	-3.21897338258311	-6.42716085574718	1.58500300802079	-3.15472470274355	2.2334690088174	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-5U-AB0E	1.62490457284194	-1.91808826821776	2.10337732711847	4.40277167051622	1.35869050240604	-14.1968786421439	-3.96637800481743	0.72347317275814	-6.67451296320398	-5.88023213696131	-3.04811305319509	4.58306351660184	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-5U-AB0F	1.0353432254949	-2.32642108570732	2.11683924276123	4.66546736894074	1.26140575049834	-7.73025982739518	1.87486545526952	1.63427227634323	-4.00558434693754	-2.93706443707448	-1.81097522207167	4.62770897764409	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-5V-A9RR	-2.1969652416802	-4.18018115983176	1.74623501350252	2.21698661790328	0.929277080100541	-20.4556501114824	-4.97927639208052	0.730065759145899	-7.14581180900665	-3.67371640151526	-3.98572712379723	4.56545774784226	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8D6	1.59220768486043	1.4701344355153	3.01585996968578	8.67906728868547	2.10638157746698	-19.0139896792437	4.2723200669413	3.61255266485505	4.47863655177819	-10.1406608923956	2.49903244367086	7.36657773111102	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8D7	2.50965926166482	2.31022833895167	3.09497616380611	9.1946611995875	2.3657515639318	-12.6142448983134	3.90558487498821	3.32372570870337	5.44172774080957	-9.54956221245435	2.39022962554032	7.22047360366439	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8D8	0.90404502909622	-4.04866305649426	2.19115309818851	4.64942104877843	1.29468888795762	-20.7238734949086	-4.68585994503015	1.63554196029931	-7.26948598955124	-5.267681674849	-3.71135869829877	5.21981205768407	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8D9	1.28218063526511	-2.95940617168667	2.66299977737027	6.31277932995609	1.54647120787053	-14.4282049195802	3.20512533633298	2.77430369245897	-5.98449715206241	-3.57100535185032	-3.40688687914247	6.23111311826493	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8DB	2.11803915865092	1.67808493530625	2.86621724423487	8.0778184824919	2.04234586715659	-10.4047000447642	3.30490557428634	3.09050492803839	4.42798670123335	-8.92166863053465	-1.83762400205558	6.47505779022361	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8DD	1.08766098604665	-2.87300799463457	2.42924563236171	6.00771558144932	1.49984038043475	-16.2578471602511	1.83586445245586	1.95814139515137	-3.72344686371963	-5.53192911291056	-1.70901117650481	5.74029836362795	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8DE	2.1250120024831	1.89169634633292	2.91365505305298	7.85833140764723	2.20473168931604	-11.5078645726537	3.22512082087853	2.93667760555367	-4.48274699672165	-6.06385163670105	-2.2988816205977	6.8216137102109	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8DF	1.25642533242577	1.28110573863869	3.03693442412647	6.91952800396997	2.60130558612784	-13.6922943917592	2.80144855729742	2.53213603617869	-4.94166672706863	-5.74231162211387	-1.90495505311603	6.398129577027	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8DG	3.29718200128718	3.29172990755702	3.6180131010801	9.09195935581229	3.22940072206591	-6.77709919332421	2.40569195085375	2.7939429396918	-4.06424275890327	-7.0721250709731	1.31195704556219	7.48374989951153	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8DJ	1.82572082854521	1.70570056050488	3.44897894525629	8.84717943459494	3.14859837087403	-13.6966286444646	4.28348468233709	3.46704624549576	4.84145376263502	-6.87096716543188	2.64627877990014	7.3778664865123	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M0	4.12315602470088	5.02265041304289	3.6760524429571	8.62790482620407	4.27519015085099	1.93020686764583	2.46878620257818	2.27237577416412	-5.83104570874855	1.97391688270407	1.4997588015296	6.48062850405274	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M1	1.00840452239957	-2.80428618888281	2.14399133563921	5.18987546096161	1.19352940100743	-15.1328526155363	2.64861065394817	1.90878638703551	-6.63042243141298	-4.08284502296033	-4.07168155057583	5.2913925998782	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M3	-4.59000564703415	-6.32711857759005	-8.19140234241177	-4.22026901651464	-10.5243327330155	-25.2749709439635	-8.37539535601273	-8.56796429400784	-7.52480984689944	-7.59691817880465	-5.59886665587679	-4.06839832111113	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M4	1.11860154020907	-3.46035209999872	2.70813696979712	7.4035833219094	1.68264783099306	-20.2194310078891	3.45845780138048	3.01968768834118	3.3047732967716	-7.66584985936107	-2.24372159076801	6.41328466075373	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M5	3.05437810546348	3.14262993796015	2.55805619340578	4.01437270331709	2.58507625985872	-7.24896814232123	-5.9536766734899	-2.31244246268783	-7.0972191538954	1.60173173556033	-3.2014797608814	4.20567606236549	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M6	2.04809541050983	1.35965332178758	2.2393526613679	5.64963263543967	1.41101860403805	-12.1361822043426	1.452696247183	1.62058286886894	-3.32958578980142	-5.33514771485919	-1.7242936707025	5.29710388477578	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M7	2.29967238558256	2.2275226096729	2.83889444364662	7.4081365979265	2.19300473441736	-12.0706873777054	2.18851794962874	1.99182393863727	-3.15664613708278	-6.72454401876989	-1.10811441896445	5.89614535195001	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-X7-A8M8	1.47937990957396	-2.46897278873948	2.84339089663825	7.67866644147034	1.8787668012823	-18.9812471513494	3.26934228346412	2.99349683533543	-4.34507264543912	-8.38412016927451	-2.19384192330321	7.02902759808226	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XH-A853	1.60871038228181	1.3575492027439	2.89646824872119	7.85068204300308	2.08396070662877	-13.6810343767698	3.35949431488914	2.80814245283667	-5.07776863254868	-5.96805861745253	2.57992336684208	6.69289984322181	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8R8	5.4616129162205	7.60221175259853	4.66389081623722	11.3839896712178	5.75551756173508	3.65303683383587	3.64025683100833	3.32553429218306	3.60108915553429	2.33200547106318	2.86740571895345	7.64937126064942	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8R9	4.68510718120155	5.64511461582949	3.82815562606647	9.3356959973923	4.22177774063135	0.879181364539012	3.25916450683759	2.52927535335269	-4.38430301565184	1.3257178239974	1.96459897377137	7.00741607604153	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RB	2.45645552656693	2.33695404534041	3.07700463402185	8.80169915545412	2.20519781731764	-12.3743130330694	3.4833227484153	2.90002676065144	4.51289342070682	-8.429000645195	2.37475397922979	6.85640421223941	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RC	2.49686591517941	1.75246869405496	2.21891597627312	6.49650875641637	1.26602978303468	-11.5354130522273	3.11855639449817	2.34786276936564	-5.57377753509072	-5.26650566662755	-2.67008358521882	5.68761710691065	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RD	2.57203784263597	2.18444852333563	2.73341238249119	7.25581958200164	2.36943789758278	-11.3931361976961	3.69118053913205	2.62777863477453	4.50994281895466	-8.14514343256115	-2.80373419816982	5.9840034931616	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RE	1.57227188914127	-1.83016382968931	3.08872488415777	8.17642887635252	2.13340799881887	-16.4296431494725	2.78630909434754	2.97419890380015	-3.78684181577884	-7.44117949466186	-2.16634044253582	7.22193315393218	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RF	1.26197894770516	1.65463663142237	1.766728086601	3.99617941683393	1.48742301925492	-13.5010721607168	-6.40755937431894	-3.02505420429815	-6.61307926318474	-4.65786829864405	-3.45605439459041	3.61784250346005	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RG	0.967476335251416	-3.01500499968827	0.771673729030864	-2.39585471993553	1.31865184974633	-17.8139770236268	-7.19255983855102	-5.07921096661826	-6.29011833224154	-5.56583285914208	-3.90725190659167	2.1109952949027	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RH	1.67986447162057	2.06179215865804	2.88824206178129	8.34148021408566	1.61814821554247	-16.3460566384369	3.80455724536509	3.48404188499269	4.90437503745442	-8.32677839552747	2.38071847405293	7.11157483060985	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RI	3.46115784172358	3.76600708090585	2.94867655901958	7.92278696611778	3.34183042955172	-10.783867801278	3.48010530420226	2.7537950003177	-6.33283634575333	-2.79090357823838	-2.04494441431823	5.90489869364707	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-A8RL	2.88539885757459	2.51541974544257	3.35208072012566	10.0041442292606	2.33082537599631	-14.179890630807	4.05434746768823	3.46499112854809	4.45734974112198	-10.3282575381375	2.43037165324184	7.20688355534955	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-AAZ1	1.51321175803495	1.34666630011999	2.09712982750306	5.54000416052898	1.1047199664049	-15.5652164098703	2.91685893737073	2.06966876012272	3.36401473847906	-7.94185858554555	-2.36370227395375	5.05406996311358	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-AAZ2	-3.90366201178112	-5.70522892177745	1.19343372441394	-2.86944975934346	-3.07598967847374	-19.8814144966293	-8.11665643310548	-3.65655408257897	-8.42330660846006	-3.53034351195275	-4.76114173432071	3.34575231201132	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XM-AAZ3	0.841305757865234	-3.91449581193084	-2.3303893865097	-3.09900656118597	-2.6942695482322	-18.7667392923298	-8.50011448016121	-4.22751923760405	-7.61648121995684	-4.83613459960278	-4.4356627605838	2.03600477150831	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92O	1.24545895030477	1.2056816929219	1.95919976357638	3.42049509414334	1.56707816090539	-15.2820674665279	2.21759193018851	1.08138031288074	-5.77007742935244	-4.75625650241499	-3.03606526851086	4.58662172459178	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92Q	0.842571261281	-3.53309691141101	1.54291919492572	-2.03304262784191	1.94117918159354	-10.7790468784229	-7.73890551088786	-3.89535161323363	-8.3189893874459	1.81885249835164	-5.00211113162851	2.82833726239888	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92T	-2.47900577127373	-3.1588966340084	-2.63368759028126	-2.87132744750549	-2.94904266994562	-15.3254582406498	-8.55996238995245	-6.14236898216684	-8.20525686711651	1.41848247676595	-5.43513003003913	1.46567497923951	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92U	1.76169390931203	1.85083615916126	2.99615586918141	7.99528736552252	1.96266815218718	-13.2477869500837	3.63063783528256	3.08466109958693	-5.10016814038097	-5.34221252904248	-2.64991636768043	6.95189235644249	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92V	1.85746887009484	-4.05766222541053	2.18025266112144	4.67387494910276	2.26669921406649	-13.1211955455446	3.04284993608871	1.73414181352574	-6.71034807845979	1.76285990653063	-3.60673338902204	4.62472862334141	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92W	0.798338204761098	-4.39212162834089	2.58381433750838	7.53608230014757	1.2539367954821	-27.9573058986418	3.19252419661734	2.90996137189696	3.32551141719988	-11.3209136826633	-2.50002724758078	6.21381204901471	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92X	2.14868145719228	1.275399908205	2.20656023292537	4.37920365970179	1.49543157243563	-13.1160101801241	-4.86393861992304	0.876140031966653	-6.68868464981492	-3.01689093300531	-2.878879685974	4.89987144612606	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92Y	1.86077020665146	1.69840332394412	2.67481297929683	5.34947008916185	2.70530978320168	-10.48728298566	3.03218720350849	1.78142905551813	-5.17446577165083	-6.14799580115042	-3.03083682890481	5.08088156534503	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A92Z	-2.71580176870992	-3.49297640449984	-6.17042991641567	-2.93569644611747	-7.19217581137401	-19.6995409315942	-7.53870226649057	-4.36906080477475	-7.05784852525655	-2.99554259952328	-4.95552876202881	1.05365909287944	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A930	2.6750425158833	2.3849340047944	2.76391108401931	5.57578471172872	2.95402586867283	-8.31192889695524	-5.14220320512497	1.10306421808514	-6.42981949210427	-5.64270802442148	-3.39401708975392	4.15563453905535	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A931	1.76825931248317	1.8109215034598	2.02728652380983	4.22869560914844	1.73583561266802	-12.8782136631289	-5.2734729092144	-5.57469652535746	-8.09288416155325	-7.09908277170194	-4.68619353457484	3.85320389918377	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A932	2.13179157766587	2.02015636603542	2.7402726811183	6.70255670810216	2.03644211726453	-7.773498840702	3.34730489983159	2.30687569627057	4.10144665770885	-6.69999339511902	1.74592849782121	5.71560285072687	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A933	2.21732039281369	2.47176913194772	-3.19220554780047	-2.66016623752952	-6.22356580913404	-10.6080635014384	-6.84220141793512	-4.93773033102954	-5.96331788175665	-5.84878566515046	-3.76175057849343	-1.98372160328462	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-A936	3.8583383600294	4.57121584591012	2.35766216768108	5.27774507758773	2.27933479473429	-8.28239850281179	-6.34037722699151	-3.25700077168628	-6.26421771798867	1.41297904455871	-2.70110743626278	4.5648155289287	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-AAXV	2.87358590618366	2.61151341139285	3.00808642297679	8.05449020091552	2.69358051924082	-14.5192741832591	3.2708672848743	2.32687278211948	-5.31607414191479	-8.86376617240736	1.68196690329885	6.91155509932523	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-AAXW	3.73818213455188	4.01779823533694	3.5864379115148	9.89394633182458	3.06021358912783	-8.06238571582157	3.50875457901763	3.16326766269378	-4.37925981397979	-6.94913924478857	2.39054552594316	7.92556815491671	0	0	0	0	0	0	0	0	0	0	0	0
THYM__TCGA-XU-AAXX	2.45395005655505	2.0151454387109	3.05042367177335	8.77687375312379	2.25885380869544	-14.5889167526459	3.78637042087487	2.91539758320071	4.40311240198891	-8.93910400914323	2.10357777674799	6.79858714042744	0	0	0	0	0	0	0	0	0	0	0	0
